INFO admin 2020-07-12 18:55:41,293 - Requested for report generation.
INFO werkzeug 2020-07-14 10:02:32,551 - 127.0.0.1 - - [14/Jul/2020 10:02:32] "[31m[1mPOST /report?uname=admin&kind=10 HTTP/1.1[0m" 400 -
INFO werkzeug 2020-07-14 10:02:43,582 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:02:43,797 -  * Restarting with stat
INFO admin 2020-07-14 10:02:48,524 - Requested for report generation. Previous report deleted.
DEBUG admin 2020-07-14 10:02:48,524 - Checking for json input
DEBUG admin 2020-07-14 10:02:48,524 - Fetching URLs
DEBUG admin 2020-07-14 10:02:48,524 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319007930/dp108304_424b2-us1972721.htm URL
DEBUG admin 2020-07-14 10:02:49,726 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319008018/dp108385_424b2-us1972668.htm URL
DEBUG admin 2020-07-14 10:02:50,717 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319008084/dp108463_424b2-us1972667.htm URL
DEBUG admin 2020-07-14 10:02:51,576 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319009058/dp109430_424b2-us1972617.htm URL
DEBUG admin 2020-07-14 10:02:52,487 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319007911/dp108280_424b2-us1972550.htm URL
DEBUG admin 2020-07-14 10:02:53,440 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319009050/dp109447_424b2-us1972547.htm URL
DEBUG admin 2020-07-14 10:02:54,467 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319007828/dp108206_424b2-us1972545.htm URL
DEBUG admin 2020-07-14 10:02:55,267 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319009060/dp109497_424b2-us1972484.htm URL
DEBUG admin 2020-07-14 10:02:56,362 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319007527/dp107872_fwp-us1972482.htm URL
DEBUG admin 2020-07-14 10:02:56,975 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319007524/dp107870_fwp-us1972480.htm URL
DEBUG admin 2020-07-14 10:02:57,585 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319008572/dp109026_424b2-us1972369.htm URL
DEBUG admin 2020-07-14 10:02:58,637 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319007525/dp107868_fwp-us1972350.htm URL
DEBUG admin 2020-07-14 10:02:59,301 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319009080/dp109492_424b2-us1972281.htm URL
DEBUG admin 2020-07-14 10:03:00,737 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319007870/dp108232_424b2-us1972280.htm URL
DEBUG admin 2020-07-14 10:03:01,790 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319007155/dp107611_424b2-us1972269.htm URL
DEBUG admin 2020-07-14 10:03:02,691 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319009048/dp109444_424b2-us1972158.htm URL
DEBUG admin 2020-07-14 10:03:03,757 - Invalid argument 'kind' entered
INFO werkzeug 2020-07-14 10:03:03,757 - 127.0.0.1 - - [14/Jul/2020 10:03:03] "[31m[1mPOST /report?uname=admin&kind=10 HTTP/1.1[0m" 400 -
INFO werkzeug 2020-07-14 10:03:42,266 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:03:42,492 -  * Restarting with stat
INFO werkzeug 2020-07-14 10:03:59,007 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:03:59,204 -  * Restarting with stat
INFO werkzeug 2020-07-14 10:04:26,592 - 127.0.0.1 - - [14/Jul/2020 10:04:26] "[35m[1mPOST /report?uname=admin&kind=10 HTTP/1.1[0m" 500 -
INFO werkzeug 2020-07-14 10:04:50,281 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:04:50,520 -  * Restarting with stat
INFO werkzeug 2020-07-14 10:05:29,156 - 127.0.0.1 - - [14/Jul/2020 10:05:29] "[35m[1mPOST /report?uname=admin&kind=10 HTTP/1.1[0m" 500 -
INFO werkzeug 2020-07-14 10:05:50,327 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:05:50,544 -  * Restarting with stat
INFO werkzeug 2020-07-14 10:05:55,414 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:05:55,617 -  * Restarting with stat
INFO admin 2020-07-14 10:05:58,803 - Requested for report generation. Previous report deleted.
DEBUG admin 2020-07-14 10:05:58,803 - Invalid argument 'kind' entered
INFO werkzeug 2020-07-14 10:05:58,803 - 127.0.0.1 - - [14/Jul/2020 10:05:58] "[31m[1mPOST /report?uname=admin&kind=10 HTTP/1.1[0m" 400 -
INFO admin 2020-07-14 10:11:11,160 - Requested for report generation.
DEBUG admin 2020-07-14 10:11:11,160 - Searching for JSON Dump
ERROR admin 2020-07-14 10:11:11,160 - Could not find the JSON Dump, the file is not prepared yet
INFO werkzeug 2020-07-14 10:11:11,160 - 127.0.0.1 - - [14/Jul/2020 10:11:11] "[31m[1mGET /report?uname=admin&kind=10 HTTP/1.1[0m" 400 -
INFO admin 2020-07-14 10:11:28,991 - Requested for report generation. Previous report deleted.
DEBUG admin 2020-07-14 10:11:28,991 - Invalid argument 'kind' entered
INFO werkzeug 2020-07-14 10:11:28,991 - 127.0.0.1 - - [14/Jul/2020 10:11:28] "[31m[1mPOST /report?uname=admin&kind=1 HTTP/1.1[0m" 400 -
INFO admin 2020-07-14 10:11:48,668 - Requested for report generation. Previous report deleted.
DEBUG admin 2020-07-14 10:11:48,668 - Invalid argument 'kind' entered
INFO werkzeug 2020-07-14 10:11:48,668 - 127.0.0.1 - - [14/Jul/2020 10:11:48] "[31m[1mPOST /report?uname=admin&kind=1 HTTP/1.1[0m" 400 -
INFO werkzeug 2020-07-14 10:12:24,714 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:12:24,931 -  * Restarting with stat
INFO werkzeug 2020-07-14 10:12:29,894 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:12:30,098 -  * Restarting with stat
INFO admin 2020-07-14 10:12:52,878 - Requested for report generation. Previous report deleted.
DEBUG admin 2020-07-14 10:12:52,878 - Invalid argument 'kind' entered
INFO werkzeug 2020-07-14 10:12:52,878 - 127.0.0.1 - - [14/Jul/2020 10:12:52] "[31m[1mPOST /report?uname=admin&kind=1 HTTP/1.1[0m" 400 -
INFO admin 2020-07-14 10:13:17,374 - Requested for report generation. Previous report deleted.
DEBUG admin 2020-07-14 10:13:17,374 - Invalid argument 'kind' entered
INFO werkzeug 2020-07-14 10:13:17,374 - 127.0.0.1 - - [14/Jul/2020 10:13:17] "[31m[1mPOST /report?uname=admin&kind=1 HTTP/1.1[0m" 400 -
INFO werkzeug 2020-07-14 10:13:31,476 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:13:31,693 -  * Restarting with stat
INFO admin 2020-07-14 10:13:54,699 - Requested for report generation. Previous report deleted.
DEBUG admin 2020-07-14 10:13:54,699 - Invalid argument 'kind' entered
INFO werkzeug 2020-07-14 10:13:54,699 - 127.0.0.1 - - [14/Jul/2020 10:13:54] "[31m[1mPOST /report?uname=admin&kind=1 HTTP/1.1[0m" 400 -
INFO werkzeug 2020-07-14 10:15:01,385 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:15:01,582 -  * Restarting with stat
INFO werkzeug 2020-07-14 10:15:04,920 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:15:05,216 -  * Restarting with stat
INFO admin 2020-07-14 10:15:08,496 - Requested for report generation. Previous report deleted.
DEBUG admin 2020-07-14 10:15:08,496 - Invalid argument 'kind' entered
INFO werkzeug 2020-07-14 10:15:08,496 - 127.0.0.1 - - [14/Jul/2020 10:15:08] "[31m[1mPOST /report?uname=admin&kind=1 HTTP/1.1[0m" 400 -
INFO werkzeug 2020-07-14 10:15:24,436 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:15:24,639 -  * Restarting with stat
INFO admin 2020-07-14 10:15:41,024 - Requested for report generation. Previous report deleted.
DEBUG admin 2020-07-14 10:15:41,024 - Checking for json input
DEBUG admin 2020-07-14 10:15:41,024 - Fetching URLs
DEBUG admin 2020-07-14 10:15:41,024 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319007930/dp108304_424b2-us1972721.htm URL
DEBUG admin 2020-07-14 10:15:41,836 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319008018/dp108385_424b2-us1972668.htm URL
DEBUG admin 2020-07-14 10:15:42,394 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319008084/dp108463_424b2-us1972667.htm URL
DEBUG admin 2020-07-14 10:15:42,932 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319009058/dp109430_424b2-us1972617.htm URL
DEBUG admin 2020-07-14 10:15:43,479 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319007911/dp108280_424b2-us1972550.htm URL
DEBUG admin 2020-07-14 10:15:44,106 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319009050/dp109447_424b2-us1972547.htm URL
DEBUG admin 2020-07-14 10:15:44,591 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319007828/dp108206_424b2-us1972545.htm URL
DEBUG admin 2020-07-14 10:15:45,130 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319009060/dp109497_424b2-us1972484.htm URL
DEBUG admin 2020-07-14 10:15:45,715 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319007527/dp107872_fwp-us1972482.htm URL
DEBUG admin 2020-07-14 10:15:46,043 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319007524/dp107870_fwp-us1972480.htm URL
DEBUG admin 2020-07-14 10:15:46,371 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319008572/dp109026_424b2-us1972369.htm URL
DEBUG admin 2020-07-14 10:15:46,902 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319007525/dp107868_fwp-us1972350.htm URL
DEBUG admin 2020-07-14 10:15:47,199 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319009080/dp109492_424b2-us1972281.htm URL
DEBUG admin 2020-07-14 10:15:47,887 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319007870/dp108232_424b2-us1972280.htm URL
DEBUG admin 2020-07-14 10:15:48,496 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319007155/dp107611_424b2-us1972269.htm URL
DEBUG admin 2020-07-14 10:15:49,002 - Fetching https://www.sec.gov/Archives/edgar/data/831001/000095010319009048/dp109444_424b2-us1972158.htm URL
DEBUG admin 2020-07-14 10:15:49,569 - Using bruteforce method for report generation
INFO admin 2020-07-14 10:15:51,210 - Report generated successfully
INFO werkzeug 2020-07-14 10:15:51,210 - 127.0.0.1 - - [14/Jul/2020 10:15:51] "[37mPOST /report?uname=admin&kind=1 HTTP/1.1[0m" 200 -
INFO admin 2020-07-14 10:16:14,057 - Requested for report generation.
DEBUG admin 2020-07-14 10:16:14,058 - Searching for JSON Dump
DEBUG admin 2020-07-14 10:16:14,058 - Found JSON Dump
DEBUG admin 2020-07-14 10:16:14,058 - Get request served successfully
INFO werkzeug 2020-07-14 10:16:14,059 - 127.0.0.1 - - [14/Jul/2020 10:16:14] "[37mGET /report?uname=admin&kind=1 HTTP/1.1[0m" 200 -
INFO werkzeug 2020-07-14 10:18:17,066 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:18:17,290 -  * Restarting with stat
INFO werkzeug 2020-07-14 10:18:20,617 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:18:20,848 -  * Restarting with stat
INFO werkzeug 2020-07-14 10:18:26,590 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:18:26,797 -  * Restarting with stat
INFO werkzeug 2020-07-14 10:18:30,222 -  * Restarting with stat
INFO admin 2020-07-14 10:19:06,228 - Requested for report generation.
DEBUG admin 2020-07-14 10:19:06,228 - Searching for JSON Dump
DEBUG admin 2020-07-14 10:19:06,228 - Found JSON Dump
DEBUG admin 2020-07-14 10:19:06,228 - Get request served successfully
INFO werkzeug 2020-07-14 10:19:06,228 - 127.0.0.1 - - [14/Jul/2020 10:19:06] "[37mGET /report?uname=admin&kind=1 HTTP/1.1[0m" 200 -
INFO werkzeug 2020-07-14 10:19:28,158 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:19:28,371 -  * Restarting with stat
INFO admin 2020-07-14 10:20:42,098 - Requested for report generation.
DEBUG admin 2020-07-14 10:20:42,098 - Searching for JSON Dump
DEBUG admin 2020-07-14 10:20:42,099 - Found JSON Dump
DEBUG admin 2020-07-14 10:20:42,099 - Get request served successfully
INFO werkzeug 2020-07-14 10:20:42,100 - 127.0.0.1 - - [14/Jul/2020 10:20:42] "[37mGET /report?uname=admin HTTP/1.1[0m" 200 -
INFO werkzeug 2020-07-14 10:20:42,299 - 127.0.0.1 - - [14/Jul/2020 10:20:42] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
INFO admin 2020-07-14 10:25:55,477 - Requested for report generation.
DEBUG admin 2020-07-14 10:25:55,477 - Searching for JSON Dump
ERROR admin 2020-07-14 10:25:55,477 - Could not find the JSON Dump, the file is not prepared yet
INFO werkzeug 2020-07-14 10:25:55,478 - 127.0.0.1 - - [14/Jul/2020 10:25:55] "[31m[1mGET /report?uname=admin HTTP/1.1[0m" 400 -
INFO werkzeug 2020-07-14 10:31:42,157 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:31:42,399 -  * Restarting with stat
INFO werkzeug 2020-07-14 10:32:23,964 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:32:24,190 -  * Restarting with stat
INFO admin 2020-07-14 10:33:24,424 - Requested to export pre-processed data.
DEBUG admin 2020-07-14 10:33:24,424 - Reading pre-processed datafile.
DEBUG admin 2020-07-14 10:33:24,424 - Exporting pre-processed data to excel file.
INFO admin 2020-07-14 10:33:24,471 - Exported pre-processed data successfully.
ERROR admin 2020-07-14 10:33:24,471 - Exception occurred: FileNotFoundError(2, 'No such file or directory')
Traceback (most recent call last):
  File "C:\Users\ASHWIN\Desktop\FinIQ\Assignments_FinIQ\NLP_Citi\pre-processing-and-API\api.py", line 483, in post
    return send_file(ex.give_filename(args['filepath'].split('.')[0] + '_' + args['uname'] + '_' + args['fname'] + '.', args['filepath'].split('.')[1]))
  File "c:\python 3.8.2\lib\site-packages\flask\helpers.py", line 629, in send_file
    file = open(filename, "rb")
FileNotFoundError: [Errno 2] No such file or directory: 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\prep_admin_ISINS_v3.xlsx._14-07-2020_10-33-24xlsx'
INFO werkzeug 2020-07-14 10:33:24,471 - 127.0.0.1 - - [14/Jul/2020 10:33:24] "[31m[1mPOST /preprocess/export?filepath=prep.xlsx&uname=admin&fname=ISINS_v3.xlsx HTTP/1.1[0m" 400 -
INFO werkzeug 2020-07-14 10:35:53,355 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:35:53,590 -  * Restarting with stat
INFO werkzeug 2020-07-14 10:35:58,423 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:35:58,645 -  * Restarting with stat
INFO werkzeug 2020-07-14 10:36:02,198 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:36:02,487 -  * Restarting with stat
INFO werkzeug 2020-07-14 10:36:06,479 -  * Restarting with stat
INFO werkzeug 2020-07-14 10:36:17,036 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:36:17,238 -  * Restarting with stat
INFO admin 2020-07-14 10:41:47,088 - Requested to export pre-processed data.
DEBUG admin 2020-07-14 10:41:47,088 - Reading pre-processed datafile.
DEBUG admin 2020-07-14 10:41:47,088 - Exporting pre-processed data to excel file.
INFO admin 2020-07-14 10:41:47,135 - Exported pre-processed data successfully.
ERROR admin 2020-07-14 10:41:47,135 - Exception occurred: FileNotFoundError(2, 'No such file or directory')
Traceback (most recent call last):
  File "C:\Users\ASHWIN\Desktop\FinIQ\Assignments_FinIQ\NLP_Citi\pre-processing-and-API\api.py", line 483, in post
    return send_file(ex.give_filename(args['filepath'].split('.')[0] + '_' + args['uname'] + '_' + args['fname'] + '.', args['filepath'].split('.')[1]))
  File "c:\python 3.8.2\lib\site-packages\flask\helpers.py", line 629, in send_file
    file = open(filename, "rb")
FileNotFoundError: [Errno 2] No such file or directory: 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\prep_admin_ISINS_v3.xlsx._14-07-2020_10-41-47xlsx'
INFO werkzeug 2020-07-14 10:41:47,135 - 127.0.0.1 - - [14/Jul/2020 10:41:47] "[31m[1mPOST /preprocess/export?filepath=prep.xlsx&uname=admin&fname=ISINS_v3.xlsx HTTP/1.1[0m" 400 -
INFO werkzeug 2020-07-14 10:42:53,530 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
INFO werkzeug 2020-07-14 10:42:53,765 -  * Restarting with stat
INFO admin 2020-07-14 10:44:25,676 - Requested to export pre-processed data.
DEBUG admin 2020-07-14 10:44:25,676 - Reading pre-processed datafile.
DEBUG admin 2020-07-14 10:44:25,676 - Exporting pre-processed data to excel file.
INFO admin 2020-07-14 10:44:25,707 - Exported pre-processed data successfully.
ERROR admin 2020-07-14 10:44:25,707 - Exception occurred: FileNotFoundError(2, 'No such file or directory')
Traceback (most recent call last):
  File "C:\Users\ASHWIN\Desktop\FinIQ\Assignments_FinIQ\NLP_Citi\pre-processing-and-API\api (2).py", line 483, in post
    return send_file(ex.give_filename(args['filepath'].split('.')[0] + '_' + args['uname'] + '_' + args['fname'] + '.', args['filepath'].split('.')[1]))
  File "c:\python 3.8.2\lib\site-packages\flask\helpers.py", line 629, in send_file
    file = open(filename, "rb")
FileNotFoundError: [Errno 2] No such file or directory: 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\prep_admin_ISINS_v3.xlsx._14-07-2020_10-44-25xlsx'
INFO werkzeug 2020-07-14 10:44:25,707 - 127.0.0.1 - - [14/Jul/2020 10:44:25] "[31m[1mPOST /preprocess/export?filepath=prep.xlsx&uname=admin&fname=ISINS_v3.xlsx HTTP/1.1[0m" 400 -
INFO werkzeug 2020-07-14 10:47:10,189 -  * Detected change in 'C:\\Users\\ASHWIN\\Desktop\\FinIQ\\Assignments_FinIQ\\NLP_Citi\\pre-processing-and-API\\api.py', reloading
